1458.15,9000.0
1428.15,9000.0
1408.15,9000.0
1388.15,9000.0
1368.15,9000.0
1348.15,9000.0
1328.15,9000.0
1308.15,9000.0
1288.15,9000.0
1268.15,9000.0
1248.15,9000.0
